ARC56URL,ActiveFrom,ActiveUntil,Priority,Hash
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/relative_imports/B.arc56.json,2026-07-16,,0,6aefd3ce
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/relative_imports/C.arc56.json,2026-07-16,,0,9701c206
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/relative_imports/CC.arc56.json,2026-07-16,,0,44fa5089
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/relative_imports/Contract.arc56.json,2026-07-16,,0,08a3226d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/relative_imports/D.arc56.json,2026-07-16,,0,42fb1e5d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/relative_imports/G.arc56.json,2026-07-16,,0,70a4b177
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/relative_imports/H.arc56.json,2026-07-16,,0,c8f91fa3
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/source/C.arc56.json,2026-07-16,,0,5f29bdc9
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/source/External.arc56.json,2026-07-16,,0,31dbe9d1
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/source_import/C.arc56.json,2026-07-16,,0,d8f054b7
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/source_import/External.arc56.json,2026-07-16,,0,710d8f1d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/source_import/OtherExternal.arc56.json,2026-07-16,,0,7e92eab4
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/source_import_subdir/C.arc56.json,2026-07-16,,0,a13995e4
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/source_import_subdir/SubExternal.arc56.json,2026-07-16,,0,d676c940
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/source_name_starting_with_dots/A.arc56.json,2026-07-16,,0,ec567813
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/source_name_starting_with_dots/B.arc56.json,2026-07-16,,0,70983a04
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/source_name_starting_with_dots/Contract.arc56.json,2026-07-16,,0,631f8d79
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/source_name_starting_with_dots/Dot_A.arc56.json,2026-07-16,,0,9ec15bae
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/externalSource/source_name_starting_with_dots/Dot_Dot_B.arc56.json,2026-07-16,,0,052baab4
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/call_forward_bytes/receiver.arc56.json,2026-07-16,,0,20d41f72
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/call_forward_bytes/sender.arc56.json,2026-07-16,,0,00ba0c7a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/falback_return/A.arc56.json,2026-07-16,,0,b00b6102
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/fallback_argument/A.arc56.json,2026-07-16,,0,f88f2936
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/fallback_argument_to_storage/A.arc56.json,2026-07-16,,0,5ab2db17
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/fallback_or_receive/C.arc56.json,2026-07-16,,0,3cec85f1
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/fallback_override/A.arc56.json,2026-07-16,,0,1d9f5e83
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/fallback_override/B.arc56.json,2026-07-16,,0,e37b3d13
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/fallback_override2/A.arc56.json,2026-07-16,,0,c3474662
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/fallback_override2/B.arc56.json,2026-07-16,,0,90fad027
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/fallback_override_multi/A.arc56.json,2026-07-17,,0,c2f0b586
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/fallback_override_multi/B.arc56.json,2026-07-16,,0,f263cba3
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/fallback_override_multi/C.arc56.json,2026-07-16,,0,ed44ae08
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/fallback_return_data/A.arc56.json,2026-07-16,,0,9418ee9a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/inherited/A.arc56.json,2026-07-16,,0,a22c6209
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/inherited/B.arc56.json,2026-07-16,,0,b55167a5
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/fallback/short_data_calls_fallback/A.arc56.json,2026-07-16,,0,b2e8196d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/freeFunctions/easy/C.arc56.json,2026-07-16,,0,3bbdf185
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/freeFunctions/free_namesake_contract_function/C.arc56.json,2026-07-16,,0,7e8ef9fa
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/freeFunctions/free_runtimecode/C.arc56.json,2026-07-16,,0,72304852
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/freeFunctions/free_runtimecode/D.arc56.json,2026-07-16,,0,ab9c9814
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/freeFunctions/import/C.arc56.json,2026-07-16,,0,9f9004f8
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/freeFunctions/libraries_from_free/C.arc56.json,2026-07-16,,0,c7f47034
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/freeFunctions/new_operator/C.arc56.json,2026-07-16,,0,604e2993
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/freeFunctions/new_operator/D.arc56.json,2026-07-16,,0,b7b43c8e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/freeFunctions/overloads/C.arc56.json,2026-07-16,,0,22f83196
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/freeFunctions/recursion/C.arc56.json,2026-07-16,,0,8004241d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/freeFunctions/storage_calldata_refs/C.arc56.json,2026-07-16,,0,11853eb9
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/array_multiple_local_vars/test.arc56.json,2026-07-16,,0,40c9c4e8
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/bare_call_no_returndatacopy/C.arc56.json,2026-07-16,,0,c50b4246
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/call_attached_library_function_on_storage_variable/C.arc56.json,2026-07-16,,0,c212781b
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/call_attached_library_function_on_string/C.arc56.json,2026-07-16,,0,79436bd3
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/call_function_returning_function/test.arc56.json,2026-07-16,,0,6d04fe0a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/call_function_returning_nothing_via_pointer/test.arc56.json,2026-07-16,,0,87c20c4d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/call_internal_function_via_expression/C.arc56.json,2026-07-16,,0,7e39a6dd
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/call_internal_function_with_multislot_arguments_via_pointer/C.arc56.json,2026-07-16,,0,5b1bfef1
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/call_options_overload/C.arc56.json,2026-07-16,,0,d9c2c7dd
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/calling_nonexisting_contract_throws/C.arc56.json,2026-07-16,,0,71f85075
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/calling_other_functions/collatz.arc56.json,2026-07-16,,0,96559c98
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/calling_uninitialized_function/C.arc56.json,2026-07-17,,0,a7095a6d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/calling_uninitialized_function_in_detail/C.arc56.json,2026-07-16,,0,a4c501d2
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/calling_uninitialized_function_through_array/C.arc56.json,2026-07-16,,0,51aad978
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/conditional_with_arguments/C.arc56.json,2026-07-16,,0,93657ec3
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/creation_function_call_no_args/C.arc56.json,2026-07-16,,0,5c237355
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/creation_function_call_no_args/D.arc56.json,2026-07-16,,0,175f959b
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/creation_function_call_with_args/C.arc56.json,2026-07-16,,0,4fba5362
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/creation_function_call_with_args/D.arc56.json,2026-07-16,,0,49e6cbc8
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/creation_function_call_with_salt/C.arc56.json,2026-07-16,,0,c75423c3
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/creation_function_call_with_salt/D.arc56.json,2026-07-16,,0,9f9e79bd
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/delegatecall_return_value/C.arc56.json,2026-07-16,,0,f646c5fe
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/delegatecall_return_value_pre_byzantium/C.arc56.json,2026-07-16,,0,e402a183
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/disordered_named_args/test.arc56.json,2026-07-16,,0,5236016e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/external_call/C.arc56.json,2026-07-16,,0,847691f2
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/external_call_at_construction_time/C.arc56.json,2026-07-16,,0,12536d83
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/external_call_at_construction_time/T.arc56.json,2026-07-16,,0,2345cb42
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/external_call_at_construction_time/U.arc56.json,2026-07-16,,0,1744f650
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/external_call_dynamic_returndata/C.arc56.json,2026-07-16,,0,a5dc5f30
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/external_call_to_nonexisting/C.arc56.json,2026-07-16,,0,24654a79
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/external_call_to_nonexisting_debugstrings/C.arc56.json,2026-07-16,,0,6046fe61
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/external_call_value/C.arc56.json,2026-07-16,,0,98e2babc
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/external_function/c.arc56.json,2026-07-16,,0,ac1951f0
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/external_public_override/A.arc56.json,2026-07-16,,0,b20f4408
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/external_public_override/B.arc56.json,2026-07-16,,0,d018367b
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/failed_create/C.arc56.json,2026-07-16,,0,6f63315f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/failed_create/D.arc56.json,2026-07-16,,0,05ab51cd
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/file_level_call_via_module/C.arc56.json,2026-07-16,,0,d1f46915
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/gas_and_value_basic/helper.arc56.json,2026-07-16,,0,c9ced80b
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/gas_and_value_basic/test.arc56.json,2026-07-16,,0,739b26e7
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/mapping_array_internal_argument/test.arc56.json,2026-07-16,,0,fb095f0f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/mapping_internal_argument/test.arc56.json,2026-07-16,,0,eaf0d901
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/mapping_internal_return/test.arc56.json,2026-07-16,,0,4271a2ed
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/member_accessors/test.arc56.json,2026-07-16,,0,f1ec47de
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/multiple_functions/test.arc56.json,2026-07-16,,0,18f429b5
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/multiple_return_values/test.arc56.json,2026-07-16,,0,546dbbdc
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/named_args/test.arc56.json,2026-07-16,,0,92512daa
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/named_args_overload/C.arc56.json,2026-07-16,,0,b59746f6
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/precompile_extcodesize_check/C.arc56.json,2026-07-16,,0,ec1b3c8e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/return_size_bigger_than_expected/LongReturn.arc56.json,2026-07-16,,0,9611c71a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/return_size_bigger_than_expected/Test.arc56.json,2026-07-16,,0,52aa134d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/return_size_shorter_than_expected/ShortReturn.arc56.json,2026-07-16,,0,1e76bb42
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/return_size_shorter_than_expected/Test.arc56.json,2026-07-16,,0,347808fb
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/return_size_shorter_than_expected_evm_version_after_homestead/ShortReturn.arc56.json,2026-07-16,,0,e17f9fec
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/return_size_shorter_than_expected_evm_version_after_homestead/Test.arc56.json,2026-07-16,,0,720482dc
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/send_zero_ether/Main.arc56.json,2026-07-16,,0,79c79aba
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/send_zero_ether/Receiver.arc56.json,2026-07-16,,0,f9559a0c
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/transaction_status/test.arc56.json,2026-07-16,,0,27d4405e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionCall/value_test/C.arc56.json,2026-07-16,,0,58430536
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionSelector/function_selector_via_contract_name/A.arc56.json,2026-07-16,,0,c7194a4d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionSelector/function_selector_via_contract_name/B.arc56.json,2026-07-16,,0,8642c417
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionSelector/function_selector_via_contract_name/C.arc56.json,2026-07-16,,0,72cd9114
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/address_member/C.arc56.json,2026-07-16,,0,d19aef38
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/call_to_zero_initialized_function_type_ir/C.arc56.json,2026-07-16,,0,45049d97
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/call_to_zero_initialized_function_type_ir/Other.arc56.json,2026-07-16,,0,7c7e4011
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/call_to_zero_initialized_function_type_legacy/C.arc56.json,2026-07-16,,0,eee249c4
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/call_to_zero_initialized_function_type_legacy/Other.arc56.json,2026-07-16,,0,7748e4ad
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/comparison_operator_for_external_function_cleans_dirty_bits/C.arc56.json,2026-07-16,,0,5964afe8
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/comparison_operators_for_external_functions/C.arc56.json,2026-07-16,,0,0a9d22fd
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/duplicated_function_definition_with_same_id_in_internal_dispatcher/C.arc56.json,2026-07-16,,0,35662de3
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/external_functions_with_calldata_args_assigned_to_function_pointers_with_memory_type/C.arc56.json,2026-07-16,,0,33d87b9c
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/function_delete_stack/C.arc56.json,2026-07-16,,0,d93843e3
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/function_delete_storage/C.arc56.json,2026-07-16,,0,931b5034
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/function_external_delete_storage/C.arc56.json,2026-07-16,,0,8fdc2f6f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/function_type_library_internal/C.arc56.json,2026-07-16,,0,3c564e2d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/inline_array_with_value_call_option/C.arc56.json,2026-07-16,,0,f5712710
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/mapping_of_functions/Flow.arc56.json,2026-07-16,,0,e1a843d9
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/pass_function_types_externally/C.arc56.json,2026-07-16,,0,5f05c352
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/pass_function_types_internally/C.arc56.json,2026-07-16,,0,9b9c52e7
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/same_function_in_construction_and_runtime/C.arc56.json,2026-07-16,,0,882cb30e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/same_function_in_construction_and_runtime_equality_check/C.arc56.json,2026-07-16,,0,77f8f060
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/selector_1/B.arc56.json,2026-07-16,,0,317898fc
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/selector_1/C.arc56.json,2026-07-17,,0,5ed4b475
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/selector_2/B.arc56.json,2026-07-16,,0,9fd0cbb5
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/selector_2/D.arc56.json,2026-07-16,,0,f0d60d8d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/selector_assignment_expression/C.arc56.json,2026-07-17,,0,25e538ec
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/selector_expression_side_effect/C.arc56.json,2026-07-16,,0,14c10efd
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/selector_ternary/C.arc56.json,2026-07-16,,0,3085d2d0
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/selector_ternary_function_pointer_from_function_call/A.arc56.json,2026-07-16,,0,fc7146ed
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/selector_ternary_function_pointer_from_function_call/C.arc56.json,2026-07-16,,0,fbb9fadd
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/stack_height_check_on_adding_gas_variable_to_function/C.arc56.json,2026-07-16,,0,17ad5ada
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/store_function/C.arc56.json,2026-07-16,,0,36f16a91
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/store_function/Other.arc56.json,2026-07-16,,0,822fbb56
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/struct_with_external_function/Flow.arc56.json,2026-07-16,,0,1e8f7918
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/struct_with_functions/Flow.arc56.json,2026-07-16,,0,c36190a7
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/ternary_contract_internal_function/C.arc56.json,2026-07-16,,0,7fe182c3
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/ternary_contract_library_internal_function/C.arc56.json,2026-07-16,,0,b8bd4a8b
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/ternary_contract_public_function/C.arc56.json,2026-07-16,,0,4a101b55
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/functionTypes/uninitialized_internal_storage_function_call/Test.arc56.json,2026-07-16,,0,62da5af5
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/getters/arrays/C.arc56.json,2026-07-16,,0,22aa9544
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/getters/bytes/C.arc56.json,2026-07-16,,0,c8ac3cb4
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/getters/mapping/C.arc56.json,2026-07-16,,0,91f85c54
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/getters/mapping_array_struct/C.arc56.json,2026-07-16,,0,391cec05
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/getters/mapping_of_string/C.arc56.json,2026-07-16,,0,99661d17
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/getters/mapping_to_struct/C.arc56.json,2026-07-16,,0,a6465923
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/getters/mapping_with_names/C.arc56.json,2026-07-16,,0,2c42e64c
